Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Total,Flights,Booths
3/13/2017,2000 - 2100,10,73,31,86,18,86,897,194,130,101,95,0,0,1463,8,22
3/13/2017,2100 - 2200,13,73,43,75,22,75,211,46,61,55,27,0,0,413,3,21
3/13/2017,2200 - 2300,4,41,22,56,9,56,234,11,21,16,0,0,0,292,2,16
3/13/2017,2300 - 0000,17,57,28,57,21,57,350,232,167,61,0,0,0,831,6,18
3/14/2017,0600 - 0700,6,24,11,33,9,33,1319,360,7,0,0,0,0,1738,7,32
3/14/2017,0700 - 0800,9,25,13,33,11,33,754,297,17,0,0,0,0,1100,5,34
3/14/2017,0800 - 0900,6,18,13,28,11,28,211,76,0,0,0,0,0,295,2,26
3/14/2017,0900 - 1000,8,38,16,43,12,43,358,98,46,0,0,0,0,519,4,22
3/14/2017,1000 - 1100,6,39,32,83,23,83,523,222,156,84,117,0,0,1134,7,25
3/14/2017,1100 - 1200,9,32,24,77,19,77,736,244,40,112,74,0,0,1242,7,24
3/14/2017,1200 - 1300,10,31,18,44,15,44,353,230,36,0,0,0,0,644,3,31
3/14/2017,1300 - 1400,9,30,13,35,11,35,1028,468,14,0,0,0,0,1580,6,33
3/14/2017,1400 - 1500,8,53,20,73,16,73,926,232,97,112,35,0,0,1449,7,28
3/14/2017,1500 - 1600,10,56,26,67,17,67,831,198,190,128,9,0,0,1404,6,31
3/14/2017,1600 - 1700,8,31,15,34,12,34,691,288,44,0,0,0,0,1061,6,28
3/14/2017,1700 - 1800,8,52,11,37,9,52,982,248,29,1,0,0,0,1301,7,25
3/14/2017,1800 - 1900,11,36,19,44,15,44,417,260,64,0,0,0,0,765,5,21
3/14/2017,1900 - 2000,14,96,32,116,26,116,527,266,136,89,106,33,0,1194,4,24
3/14/2017,2000 - 2100,14,90,44,90,24,90,457,58,11,2,169,0,0,715,4,23
3/14/2017,2100 - 2200,17,64,37,71,26,71,342,57,151,156,38,0,0,773,5,26
3/14/2017,2200 - 2300,5,24,13,25,7,25,273,49,0,0,0,0,0,333,3,21
3/14/2017,2300 - 0000,7,43,19,53,13,53,465,198,69,13,0,0,0,766,6,20
3/15/2017,0000 - 0100,14,48,23,58,20,58,188,93,60,36,0,0,0,389,2,20
3/15/2017,0500 - 0600,14,27,17,29,15,29,134,114,0,0,0,0,0,256,1,24
3/15/2017,0600 - 0700,8,35,14,46,11,46,1457,566,94,2,0,0,0,2179,9,32
3/15/2017,0700 - 0800,3,19,9,24,7,24,260,39,0,0,0,0,0,305,2,25
3/15/2017,0800 - 0900,5,14,7,17,6,17,270,7,0,0,0,0,0,285,2,26
3/15/2017,0900 - 1000,7,33,12,34,10,34,971,254,19,0,0,0,0,1297,7,36
3/15/2017,1000 - 1100,8,58,24,68,18,68,550,211,165,75,10,0,0,1047,7,26
3/15/2017,1100 - 1200,13,55,35,80,28,80,437,217,172,191,108,0,0,1157,5,23
3/15/2017,1200 - 1300,9,39,20,46,16,46,184,91,53,1,0,0,0,340,2,29
3/15/2017,1300 - 1400,12,76,32,100,24,100,1195,399,335,229,190,34,0,2483,9,36
3/15/2017,1400 - 1500,10,107,37,110,25,110,406,93,39,29,72,46,0,712,4,26
3/15/2017,1500 - 1600,12,74,34,78,25,78,861,132,111,278,182,0,0,1611,7,35
3/15/2017,1600 - 1700,9,49,22,55,17,55,613,342,174,39,0,0,0,1203,6,39
3/15/2017,1700 - 1800,4,21,13,26,8,26,461,114,0,0,0,0,0,596,4,28
3/15/2017,1800 - 1900,15,59,26,66,21,66,780,616,243,175,22,0,0,1890,8,36
3/15/2017,1900 - 2000,12,68,31,69,23,69,469,257,182,140,51,0,0,1134,4,34
3/15/2017,2000 - 2100,11,40,23,52,17,52,474,238,130,27,0,0,0,898,4,23
3/15/2017,2100 - 2200,13,74,36,84,22,84,584,211,98,103,91,0,0,1122,7,17
3/15/2017,2200 - 2300,11,37,20,40,14,40,151,124,30,0,0,0,0,315,4,15
3/15/2017,2300 - 0000,13,53,29,57,21,57,234,106,123,40,0,0,0,520,4,17
3/16/2017,0000 - 0100,13,38,25,57,21,57,84,118,51,5,0,0,0,265,2,15
3/16/2017,0600 - 0700,6,42,13,49,11,49,1723,549,88,3,0,0,0,2428,10,35
3/16/2017,0700 - 0800,8,23,12,23,9,23,314,59,0,0,0,0,0,382,2,26
3/16/2017,0800 - 0900,14,43,13,46,14,46,432,188,83,3,0,0,0,726,4,31
3/16/2017,0900 - 1000,4,15,6,16,5,16,241,2,0,0,0,0,0,251,3,29
3/16/2017,1000 - 1100,8,67,33,120,27,120,521,227,145,94,122,45,0,1191,7,28
3/16/2017,1100 - 1200,9,51,36,117,26,117,724,162,25,60,193,43,0,1250,7,22
3/16/2017,1200 - 1300,8,43,29,68,24,68,216,88,94,54,34,0,0,503,3,25
3/16/2017,1300 - 1400,18,107,47,131,37,131,799,577,223,176,229,250,47,2374,9,38
3/16/2017,1400 - 1500,10,57,55,133,40,133,429,268,129,33,65,162,74,1191,4,36
3/16/2017,1500 - 1600,12,80,32,88,23,88,507,219,146,80,85,0,0,1072,6,39
3/16/2017,1600 - 1700,7,39,14,39,11,39,704,342,42,0,0,0,0,1119,5,38
3/16/2017,1700 - 1800,8,43,19,59,13,59,611,229,93,20,0,0,0,983,6,29
3/16/2017,1800 - 1900,17,78,35,87,26,87,734,455,231,197,182,0,0,1857,9,37
3/16/2017,1900 - 2000,8,42,30,86,20,86,436,173,103,61,44,0,0,835,4,35
3/16/2017,2000 - 2100,9,49,21,54,14,54,785,236,182,35,0,0,0,1278,6,27
3/16/2017,2100 - 2200,9,47,17,51,13,51,323,101,61,8,0,0,0,507,4,15
3/16/2017,2200 - 2300,9,40,18,45,14,45,403,148,112,0,0,0,0,684,4,17
3/16/2017,2300 - 0000,15,53,25,54,21,54,247,220,157,25,0,0,0,672,5,17
3/17/2017,0000 - 0100,14,46,29,49,23,49,76,59,71,13,0,0,0,227,2,19
3/17/2017,0600 - 0700,5,24,10,27,8,27,1548,219,0,0,0,0,0,1819,8,36
3/17/2017,0700 - 0800,3,16,6,17,5,17,460,14,0,0,0,0,0,487,3,28
3/17/2017,0800 - 0900,6,19,10,25,8,25,399,53,0,0,0,0,0,738,3,31
3/17/2017,0900 - 1000,11,39,14,71,13,71,301,131,25,0,4,0,0,474,4,39
3/17/2017,1000 - 1100,9,59,26,82,20,82,959,373,312,198,21,0,0,1926,9,37
3/17/2017,1100 - 1200,11,40,27,64,21,64,407,158,104,97,8,0,0,800,4,22
3/17/2017,1200 - 1300,7,35,20,57,16,57,375,140,68,32,0,0,0,634,3,27
3/17/2017,1300 - 1400,8,30,13,38,11,38,857,268,44,0,0,0,0,1208,6,27
3/17/2017,1400 - 1500,11,53,24,70,19,70,976,333,180,186,42,0,0,1769,5,40
3/17/2017,1500 - 1600,13,38,23,64,19,64,546,432,102,87,12,0,0,1214,5,42
3/17/2017,1600 - 1700,4,22,10,25,9,25,503,122,0,0,0,0,0,645,4,35
3/17/2017,1700 - 1800,6,22,10,27,8,27,1258,190,0,0,0,0,0,1490,7,40
3/17/2017,1800 - 1900,13,48,23,75,18,75,929,569,271,87,18,0,0,1930,8,40
3/17/2017,1900 - 2000,11,51,27,63,21,63,494,226,155,140,11,0,0,1058,4,31
3/17/2017,2000 - 2100,8,57,23,78,16,78,1046,353,111,123,41,0,0,1727,8,32
3/17/2017,2100 - 2200,8,74,32,75,17,75,547,120,143,80,23,0,0,943,6,21
3/17/2017,2200 - 2300,17,47,31,73,25,73,143,93,91,59,6,0,0,404,3,17
3/17/2017,2300 - 0000,11,37,24,41,18,41,167,137,67,0,0,0,0,381,3,16
3/18/2017,0000 - 0100,12,57,20,57,17,57,308,147,112,23,0,0,0,605,4,18
3/18/2017,0600 - 0700,8,46,17,51,14,51,1550,785,251,31,0,0,0,2691,10,41
3/18/2017,0700 - 0800,7,27,14,33,12,33,534,188,33,0,0,0,0,777,3,37
3/18/2017,0800 - 0900,4,23,6,24,5,24,440,44,0,0,0,0,0,500,4,34
3/18/2017,0900 - 1000,10,56,28,83,22,83,762,406,180,87,148,0,0,1631,7,43
3/18/2017,1000 - 1100,12,69,37,90,29,90,733,284,58,92,361,0,0,1574,9,27
3/18/2017,1100 - 1200,9,51,32,81,22,81,566,125,87,105,103,0,0,1014,6,30
3/18/2017,1200 - 1300,5,23,14,38,10,38,480,71,55,0,0,0,0,619,4,35
3/18/2017,1300 - 1400,12,42,17,44,15,44,1113,727,202,0,0,0,0,2112,7,40
3/18/2017,1400 - 1500,12,40,25,71,21,71,827,532,289,175,41,0,0,1916,6,40
3/18/2017,1500 - 1600,8,34,18,42,13,42,849,336,111,0,0,0,0,1337,7,43
3/18/2017,1600 - 1700,7,30,12,37,10,37,1015,287,31,0,0,0,0,1381,6,36
3/18/2017,1700 - 1800,6,33,14,47,10,47,1171,333,118,2,0,0,0,1674,9,34
3/18/2017,1800 - 1900,12,50,24,59,17,59,786,543,155,99,0,0,0,1632,8,32
3/18/2017,1900 - 2000,13,40,23,53,17,53,263,157,54,24,0,0,0,512,2,28
3/18/2017,2000 - 2100,9,38,15,53,11,53,1573,440,147,20,0,0,0,2247,9,33
3/18/2017,2100 - 2200,6,29,11,28,8,29,709,119,0,0,0,0,0,852,5,26
3/18/2017,2200 - 2300,9,37,14,35,11,37,630,228,36,0,0,0,0,923,6,29
3/18/2017,2300 - 0000,7,33,17,40,10,40,588,217,25,0,0,0,0,854,6,27
3/19/2017,0000 - 0100,5,25,11,27,7,27,252,52,0,0,0,0,0,312,2,17
3/19/2017,0600 - 0700,7,30,11,38,9,38,1519,452,17,0,0,0,0,2042,9,38
3/19/2017,0700 - 0800,5,20,7,20,7,20,996,74,0,0,0,0,0,1099,4,38
3/19/2017,0800 - 0900,7,17,8,28,8,28,283,20,0,0,0,0,0,312,3,29
3/19/2017,0900 - 1000,8,46,20,70,15,70,1106,394,158,66,38,0,0,1822,8,35
3/19/2017,1000 - 1100,10,35,21,71,17,71,879,301,170,70,28,0,0,1499,7,28
3/19/2017,1100 - 1200,10,35,21,52,16,52,536,265,117,42,0,0,0,989,5,27
3/19/2017,1200 - 1300,6,19,16,43,10,43,520,100,48,0,0,0,0,686,3,24
3/19/2017,1300 - 1400,13,52,16,59,15,59,1185,694,182,14,0,0,0,2146,9,37
3/19/2017,1400 - 1500,16,63,26,80,22,80,830,517,274,181,43,0,0,1896,7,37
3/19/2017,1500 - 1600,9,38,18,61,14,61,1106,251,103,91,4,0,0,1605,5,37
3/19/2017,1600 - 1700,8,22,12,32,10,32,683,185,3,0,0,0,0,897,5,40
3/19/2017,1700 - 1800,7,43,13,45,10,45,1684,336,81,0,0,0,0,2161,10,33
3/19/2017,1800 - 1900,12,42,20,54,16,54,587,361,123,21,0,0,0,1126,4,28
3/19/2017,1900 - 2000,12,38,15,41,14,41,987,527,64,0,0,0,0,1623,5,34
3/19/2017,2000 - 2100,7,31,12,31,9,31,891,226,4,0,0,0,0,1154,6,30
3/19/2017,2100 - 2200,8,48,18,48,11,48,676,206,96,6,0,0,0,1018,6,19
3/19/2017,2200 - 2300,8,28,9,27,8,28,400,95,0,0,0,0,0,511,4,17
3/19/2017,2300 - 0000,10,33,14,32,11,33,284,121,6,0,0,0,0,425,3,14
3/20/2017,0000 - 0100,10,35,14,34,11,35,220,78,15,0,0,0,0,322,2,15
3/20/2017,0600 - 0700,8,36,14,44,11,44,1748,494,93,0,0,0,0,2404,10,29
3/20/2017,0700 - 0800,8,31,20,44,16,44,532,320,153,0,0,0,0,1031,4,27
3/20/2017,0800 - 0900,20,43,22,47,21,47,225,143,169,6,0,0,0,559,3,33
3/20/2017,0900 - 1000,3,15,14,44,11,44,396,114,56,0,0,0,0,578,3,35
3/20/2017,1000 - 1100,8,52,28,84,22,84,963,351,255,237,86,0,0,1959,10,36
3/20/2017,1100 - 1200,9,34,16,44,14,44,393,140,62,0,0,0,0,612,4,27
3/20/2017,1200 - 1300,13,44,23,54,19,54,410,341,181,13,0,0,0,975,5,38
3/20/2017,1300 - 1400,13,47,27,61,21,61,514,453,368,40,2,0,0,1423,6,41
3/20/2017,1400 - 1500,21,91,55,107,43,107,398,574,319,140,506,158,0,2159,8,41
3/20/2017,1500 - 1600,10,64,38,80,27,80,587,147,59,144,197,0,0,1179,4,38
3/20/2017,1600 - 1700,6,28,11,45,10,45,561,176,13,0,0,0,0,777,5,29
3/20/2017,1700 - 1800,7,30,17,41,11,41,974,412,69,0,0,0,0,1498,7,31
3/20/2017,1800 - 1900,13,50,17,50,15,50,919,459,179,21,0,0,0,1627,6,32
3/20/2017,1900 - 2000,15,51,22,52,19,52,586,440,192,33,0,0,0,1288,4,34
3/20/2017,2000 - 2100,10,59,24,72,15,72,604,260,76,50,19,0,0,1041,5,22
3/20/2017,2100 - 2200,13,61,31,62,17,62,558,66,159,114,4,0,0,928,6,16
3/20/2017,2200 - 2300,7,22,8,20,7,22,346,44,0,0,0,0,0,401,3,14
3/20/2017,2300 - 0000,9,35,14,39,11,39,306,96,19,0,0,0,0,435,4,13
3/21/2017,0000 - 0100,13,31,15,29,14,31,120,117,1,0,0,0,0,245,2,11
3/21/2017,0600 - 0700,8,55,13,56,11,56,1565,638,34,8,0,0,0,2310,10,31
3/21/2017,0700 - 0800,11,31,14,32,13,32,540,325,12,0,0,0,0,905,4,31
3/21/2017,0800 - 0900,7,19,9,21,8,21,169,21,0,0,0,0,0,195,1,27
3/21/2017,0900 - 1000,9,34,14,36,12,36,600,252,34,0,0,0,0,913,6,27
3/21/2017,1000 - 1100,9,38,20,59,15,59,694,288,146,34,0,0,0,1200,8,24
3/21/2017,1100 - 1200,10,24,12,35,11,35,584,217,16,0,0,0,0,842,5,20
3/21/2017,1200 - 1300,8,32,15,32,12,32,257,124,8,0,0,0,0,400,2,21
3/21/2017,1300 - 1400,8,45,19,72,14,72,970,283,112,60,13,0,0,1490,6,29
3/21/2017,1400 - 1500,9,47,36,102,27,102,658,74,93,53,168,51,0,1132,6,26
3/21/2017,1500 - 1600,18,67,36,102,27,102,467,279,125,68,136,24,0,1132,5,26
3/21/2017,1600 - 1700,16,63,34,88,26,88,400,190,140,95,113,0,0,968,5,24
3/21/2017,1700 - 1800,8,45,26,61,17,61,519,107,104,91,2,0,0,848,5,23
3/21/2017,1800 - 1900,14,78,37,87,25,87,673,331,83,131,181,0,0,1443,7,29
3/21/2017,1900 - 2000,11,43,35,96,23,96,502,156,67,31,103,11,0,897,3,31
3/21/2017,2000 - 2100,15,79,32,80,21,80,949,100,95,172,165,0,0,1527,9,21
3/21/2017,2100 - 2200,10,68,34,78,18,78,279,28,30,54,32,0,0,437,3,16
3/21/2017,2200 - 2300,16,56,24,57,19,57,351,143,182,34,0,0,0,734,4,16
3/21/2017,2300 - 0000,11,53,23,51,16,53,215,133,47,13,0,0,0,421,4,17
3/22/2017,0000 - 0100,12,47,28,52,19,52,157,46,51,13,0,0,0,275,2,15
3/22/2017,0500 - 0600,15,25,18,26,16,26,102,113,0,0,0,0,0,221,1,22
3/22/2017,0600 - 0700,7,31,12,32,10,32,1162,322,4,0,0,0,0,1527,7,34
3/22/2017,0700 - 0800,6,21,10,25,9,25,844,197,0,0,0,0,0,1070,4,33
3/22/2017,0800 - 0900,7,15,7,16,7,16,160,3,0,0,0,0,0,166,1,30
3/22/2017,0900 - 1000,9,50,15,49,13,50,607,275,39,4,0,0,0,955,6,39
3/22/2017,1000 - 1100,11,71,33,97,25,97,743,301,170,177,161,19,0,1627,9,24
3/22/2017,1100 - 1200,8,52,38,95,30,95,726,123,44,35,329,17,0,1309,6,27
3/22/2017,1200 - 1300,9,52,29,68,21,68,240,57,38,73,13,0,0,434,2,28
3/22/2017,1300 - 1400,10,44,19,49,15,49,861,435,182,12,0,0,0,1556,7,34
3/22/2017,1400 - 1500,10,66,36,95,27,95,999,325,132,85,331,35,0,1964,8,34
3/22/2017,1500 - 1600,13,56,30,65,24,65,393,206,108,172,9,0,0,910,4,34
3/22/2017,1600 - 1700,7,29,13,34,11,34,321,110,14,0,0,0,0,460,3,29
3/22/2017,1700 - 1800,5,29,9,29,7,29,1005,173,0,0,0,0,0,1212,7,32
3/22/2017,1800 - 1900,12,62,21,62,16,62,998,353,133,95,8,0,0,1638,8,26
3/22/2017,1900 - 2000,16,60,29,61,22,61,265,215,108,81,2,0,0,690,2,28
3/22/2017,2000 - 2100,18,110,39,115,30,115,807,411,173,98,145,152,0,1835,8,22
3/22/2017,2100 - 2200,16,77,44,90,25,90,529,119,92,92,153,0,0,1017,7,19
3/22/2017,2200 - 2300,13,41,20,40,15,41,176,115,40,0,0,0,0,340,3,19
3/22/2017,2300 - 0000,8,25,16,38,12,38,187,70,16,0,0,0,0,281,3,12
3/23/2017,0000 - 0100,5,43,22,45,13,45,182,48,51,0,0,0,0,290,2,11
3/23/2017,0600 - 0700,8,45,14,45,11,45,1929,699,129,0,0,0,0,2834,12,42
3/23/2017,0700 - 0800,5,21,8,23,6,23,380,39,0,0,0,0,0,431,2,28
3/23/2017,0800 - 0900,11,30,13,32,12,32,245,92,2,0,0,0,0,349,2,34
3/23/2017,0900 - 1000,7,35,13,38,10,38,669,187,41,0,0,0,0,923,6,38
3/23/2017,1000 - 1100,5,30,23,70,17,70,404,170,106,38,10,0,0,749,6,23
3/23/2017,1100 - 1200,9,33,29,69,24,69,445,118,152,132,53,0,0,930,6,23
3/23/2017,1200 - 1300,8,33,27,65,21,65,650,174,105,174,40,0,0,1175,5,31
3/23/2017,1300 - 1400,13,97,40,105,30,105,848,474,160,126,291,87,0,2058,9,32
3/23/2017,1400 - 1500,10,76,43,101,31,101,535,133,56,16,178,83,0,1032,5,36
3/23/2017,1500 - 1600,10,78,31,90,22,90,788,218,102,55,175,0,0,1389,5,37
3/23/2017,1600 - 1700,3,18,11,37,9,37,354,68,23,0,0,0,0,464,3,25
3/23/2017,1700 - 1800,6,30,17,46,12,46,628,180,71,6,0,0,0,927,6,27
3/23/2017,1800 - 1900,12,67,27,76,19,76,643,338,122,91,54,0,0,1292,7,27
3/23/2017,1900 - 2000,14,111,56,123,39,123,550,251,39,28,109,260,6,1279,4,31
3/23/2017,2000 - 2100,17,82,57,107,33,107,426,171,109,44,152,83,0,1018,5,24
3/23/2017,2100 - 2200,13,57,39,82,23,82,324,67,66,71,64,0,0,608,4,19
3/23/2017,2200 - 2300,6,26,14,33,10,33,385,115,13,0,0,0,0,527,3,22
3/23/2017,2300 - 0000,18,67,37,80,27,80,225,315,116,89,83,0,0,853,7,19
3/24/2017,0500 - 0600,9,29,13,29,11,29,355,128,0,0,0,0,0,497,2,24
3/24/2017,0600 - 0700,6,48,16,47,13,48,1475,562,179,3,0,0,0,2279,9,33
3/24/2017,0700 - 0800,2,18,7,21,5,21,165,12,0,0,0,0,0,182,1,23
3/24/2017,0800 - 0900,5,19,12,29,10,29,404,124,0,0,0,0,0,542,4,29
3/24/2017,0900 - 1000,7,34,21,68,16,68,810,242,163,69,23,0,0,1350,6,33
3/24/2017,1000 - 1100,9,56,35,98,24,98,471,191,109,101,90,15,0,1007,5,30
3/24/2017,1100 - 1200,8,42,30,79,22,79,656,148,107,123,98,0,0,1169,5,22
3/24/2017,1200 - 1300,8,35,25,60,18,60,399,127,126,46,0,0,0,718,3,32
3/24/2017,1300 - 1400,12,33,22,55,18,55,385,206,154,17,0,0,0,791,4,30
3/24/2017,1400 - 1500,10,94,40,101,30,101,999,357,114,104,415,68,0,2121,8,36
3/24/2017,1500 - 1600,15,89,45,95,35,95,446,61,5,39,282,17,0,876,3,35
3/24/2017,1600 - 1700,7,68,32,83,20,83,944,108,69,195,161,0,0,1526,7,31
3/24/2017,1700 - 1800,11,53,34,83,22,83,868,322,160,208,124,0,0,1732,9,35
3/24/2017,1800 - 1900,14,62,24,64,20,64,766,339,219,169,9,0,0,1550,6,33
3/24/2017,1900 - 2000,10,43,29,62,20,62,528,205,158,109,7,0,0,1047,3,34
3/24/2017,2000 - 2100,14,64,45,119,29,119,587,285,82,96,163,80,0,1342,7,24
3/24/2017,2100 - 2200,18,93,56,112,34,112,611,60,118,112,188,126,0,1257,7,21
3/24/2017,2200 - 2300,12,49,34,47,15,49,222,50,65,14,0,0,0,362,3,17
3/24/2017,2300 - 0000,14,51,22,49,18,51,197,189,48,7,0,0,0,456,4,23
3/25/2017,0000 - 0100,17,55,32,56,23,56,192,108,106,57,0,0,0,477,3,13
3/25/2017,0500 - 0600,19,40,25,41,21,41,82,181,33,0,0,0,0,304,1,26
3/25/2017,0600 - 0700,10,47,20,47,17,47,1444,1019,413,16,0,0,0,2974,10,37
3/25/2017,0700 - 0800,5,28,7,28,6,28,381,65,0,0,0,0,0,461,2,28
3/25/2017,0800 - 0900,7,21,10,25,9,25,435,92,0,0,0,0,0,544,4,31
3/25/2017,0900 - 1000,10,48,19,59,15,59,845,403,172,32,0,0,0,1498,6,39
3/25/2017,1000 - 1100,7,49,27,71,22,71,812,379,293,162,73,0,0,1770,10,30
3/25/2017,1100 - 1200,12,36,22,46,18,46,348,290,136,1,0,0,0,803,4,26
3/25/2017,1200 - 1300,9,26,12,31,11,31,717,255,2,0,0,0,0,1002,5,25
3/25/2017,1300 - 1400,7,39,20,50,15,50,1221,381,315,23,0,0,0,2008,8,35
3/25/2017,1400 - 1500,9,56,33,91,25,91,764,263,138,71,197,12,0,1485,5,35
3/25/2017,1500 - 1600,16,82,38,82,29,82,756,165,64,120,375,0,0,1532,5,35
3/25/2017,1600 - 1700,14,67,33,75,24,75,591,51,132,273,50,0,0,1138,7,33
3/25/2017,1700 - 1800,12,67,30,77,19,77,890,494,229,138,73,0,0,1882,10,29
3/25/2017,1800 - 1900,22,89,50,98,36,98,359,256,90,114,265,30,0,1149,4,33
3/25/2017,1900 - 2000,15,103,50,114,33,114,989,180,61,76,320,178,0,1861,7,28
3/25/2017,2000 - 2100,10,76,45,113,22,113,527,142,52,20,67,55,0,888,5,26
3/25/2017,2100 - 2200,15,72,36,82,20,82,617,145,171,95,59,0,0,1121,7,23
3/25/2017,2200 - 2300,18,56,25,56,20,56,364,359,157,79,0,0,0,983,6,28
3/25/2017,2300 - 0000,15,51,21,51,17,51,326,381,78,8,0,0,0,818,5,22
3/26/2017,0000 - 0100,20,50,25,50,21,50,96,83,57,14,0,0,0,258,2,19
3/26/2017,0500 - 0600,20,44,21,44,20,44,111,135,57,0,0,0,0,313,1,30
3/26/2017,0600 - 0700,12,39,19,50,16,50,1709,999,404,45,0,0,0,3251,12,35
3/26/2017,0800 - 0900,3,20,8,21,5,21,465,52,0,0,0,0,0,540,2,31
3/26/2017,0900 - 1000,7,28,16,50,12,50,805,251,89,9,0,0,0,1193,6,39
3/26/2017,1000 - 1100,9,49,28,82,21,82,888,358,168,141,129,0,0,1739,9,29
3/26/2017,1100 - 1200,14,41,33,84,23,84,466,235,143,98,65,0,0,1037,4,23
3/26/2017,1200 - 1300,12,39,26,69,20,69,754,371,224,125,26,0,0,1545,7,35
3/26/2017,1300 - 1400,15,56,27,69,21,69,585,540,182,65,41,0,0,1465,5,34
3/26/2017,1400 - 1500,10,63,24,63,18,63,892,238,208,115,18,0,0,1514,5,31
3/26/2017,1500 - 1600,13,60,28,68,21,68,956,211,234,318,23,0,0,1795,7,34
3/26/2017,1600 - 1700,9,40,20,58,16,58,549,228,150,41,0,0,0,999,5,33
3/26/2017,1700 - 1800,13,66,19,65,15,66,859,375,188,28,6,0,0,1497,7,29
3/26/2017,1800 - 1900,16,70,22,70,19,70,692,376,157,106,22,0,0,1396,5,30
3/26/2017,1900 - 2000,14,51,22,56,17,56,899,320,258,59,0,0,0,1586,6,29
3/26/2017,2000 - 2100,7,44,22,58,12,58,624,180,55,33,0,0,0,915,4,23
3/26/2017,2100 - 2200,9,54,22,58,12,58,899,316,93,28,0,0,0,1369,8,20
3/26/2017,2200 - 2300,9,29,10,27,9,29,140,34,0,0,0,0,0,179,1,18
3/26/2017,2300 - 0000,9,43,13,42,10,43,631,199,23,0,0,0,0,882,6,18
3/27/2017,0000 - 0100,14,42,26,52,17,52,133,96,41,3,0,0,0,282,2,15
3/27/2017,0500 - 0600,24,38,32,50,28,50,0,186,105,8,0,0,0,309,1,30
3/27/2017,0600 - 0700,15,70,26,75,21,75,1306,1011,371,190,117,0,0,3083,11,33
3/27/2017,0700 - 0800,20,53,35,70,31,70,140,307,114,93,86,0,0,757,3,30
3/27/2017,0800 - 0900,11,30,12,26,11,30,159,57,0,0,0,0,0,223,1,30
3/27/2017,0900 - 1000,8,72,75,163,51,163,536,123,0,0,29,99,238,1050,7,29
3/27/2017,1000 - 1100,16,94,75,161,56,161,138,85,122,76,57,44,105,660,5,19
3/27/2017,1100 - 1200,10,88,30,101,22,101,486,264,73,35,58,26,0,982,5,30
3/27/2017,1200 - 1300,12,93,55,113,42,113,542,247,89,60,291,227,0,1503,7,37
3/27/2017,1300 - 1400,18,137,53,147,37,147,590,564,238,115,78,218,67,1926,6,34
3/27/2017,1400 - 1500,7,103,61,134,46,134,390,134,7,3,16,141,109,828,4,31
3/27/2017,1500 - 1600,14,62,44,101,33,101,543,344,192,74,322,70,0,1599,8,46
3/27/2017,1600 - 1700,12,45,37,81,27,81,462,252,129,47,183,0,0,1102,5,42
3/27/2017,1700 - 1800,14,46,16,44,15,46,669,420,83,3,0,0,0,1210,6,36
3/27/2017,1800 - 1900,12,52,19,56,15,56,479,279,84,27,0,0,0,896,5,28
3/27/2017,1900 - 2000,12,62,31,79,23,79,597,419,95,93,114,0,0,1356,5,29
3/27/2017,2000 - 2100,16,85,47,103,28,103,498,300,66,48,203,16,0,1168,5,29
3/27/2017,2100 - 2200,16,76,38,77,23,77,568,172,78,109,128,0,0,1086,7,22
3/27/2017,2200 - 2300,10,23,13,22,11,23,113,45,0,0,0,0,0,163,1,19
3/27/2017,2300 - 0000,16,55,22,55,18,55,369,291,81,33,0,0,0,801,6,20
3/28/2017,0000 - 0100,12,41,23,43,15,43,176,78,47,0,0,0,0,310,2,19
3/28/2017,0500 - 0600,18,40,25,48,21,48,91,144,50,4,0,0,0,297,1,28
3/28/2017,0600 - 0700,12,48,21,55,18,55,1463,1154,343,166,0,0,0,3223,12,37
3/28/2017,0700 - 0800,9,25,20,33,17,33,68,50,14,0,0,0,0,136,1,27
3/28/2017,0800 - 0900,7,11,0,10,4,11,79,0,0,0,0,0,0,82,2,7
3/28/2017,0900 - 1000,10,41,19,50,15,50,867,463,170,13,0,0,0,1564,8,36
3/28/2017,1000 - 1100,7,35,20,59,15,59,721,225,184,37,0,0,0,1205,8,25
3/28/2017,1100 - 1200,7,20,9,33,8,33,334,42,3,0,0,0,0,388,2,21
3/28/2017,1200 - 1300,10,37,17,48,14,48,950,463,144,11,0,0,0,1617,7,31
3/28/2017,1300 - 1400,11,61,20,92,15,92,854,388,156,16,18,5,0,1477,5,34
3/28/2017,1400 - 1500,10,61,19,60,15,61,535,165,104,44,1,0,0,890,5,24
3/28/2017,1500 - 1600,18,81,32,81,25,81,748,447,205,307,129,0,0,1919,8,38
3/28/2017,1600 - 1700,15,32,26,56,22,56,118,231,18,60,0,0,0,440,2,27
3/28/2017,1700 - 1800,13,61,23,62,18,62,927,532,219,87,8,0,0,1845,9,29
3/28/2017,1800 - 1900,15,85,35,94,26,94,678,371,166,152,181,11,0,1607,7,30
3/28/2017,1900 - 2000,11,59,42,94,24,94,564,105,46,9,147,13,0,910,3,23
3/28/2017,2000 - 2100,13,91,53,105,32,105,588,214,88,30,229,90,0,1279,7,26
3/28/2017,2100 - 2200,17,71,31,77,22,77,377,192,140,111,16,0,0,862,5,23
